,Date,Match Details,club,Player Name,MinsPlayed,TotalDistance(m),TopSpeed(km/h),AvgSpeed(km/h),HighIntensityActivity,Sprints(> 25.20 km/h)Dist (m),HSR(19.81-25.20 km/h)Dist (m),Distance (m)14.41-19.80km/h,7.21-14.40km/h,0.73-7.20km/h,< 0.72km/h,PDF Name,Young Player,Sprints(> 25.20 km/h) No,HSR(19.81-25.20 km/h) No,Key,season,lastName,firstName,Unnamed: 0,id,values,wages,contractexpires,nation,currentAbility,potentialAbility,position,date,corners,crossing,dribbling,finishing,firstTouch,freeKickTaking,heading,longShots,longThrows,marking,passing,penaltyTaking,tackling,technique,aggression,anticipation,bravery,composure,concentration,decisions,determination,flair,leadership,offtheBall,positioning,teamwork,vision,workRate,acceleration,agility,balance,jumpingReach,naturalFitness,pace,stamina,strength
986,2020-09-19,Pogoń Szczecin 1 - 0 Śląsk Wrocław,Pogoń Szczecin,Matynia H.,95:09,"11215,17","31,30","7,07",63,"130,61","883,24","1939,42","4478,62","3631,80","151,48",12478_filter_live_1.pdf,False,8,55,2020-09-19 Pogoń Szczecin 1 - 0 Śląsk Wrocław,2020/2021,Matynia,H.,721,96080076,€ 45.000,€ 1.200,2021-12-31,Poland,50,55,DL,2020-11-23,10,12,12,5,10,9,9,6,11,9,12,10,9,11,7,12,11,12,11,10,10,11,8,14,10,15,10,14,13,12,11,10,12,13,9,9
987,2020-08-22,Cracovia 2 - 1 Pogoń Szczecin,Pogoń Szczecin,Matynia H.,86:30,"8868,12","32,91","6,15",41,"114,06","505,39","1285,99","3318,25","3528,00","116,43",12450_filter_live_1.pdf,False,6,35,2020-08-22 Cracovia 2 - 1 Pogoń Szczecin,2020/2021,Matynia,H.,721,96080076,€ 45.000,€ 1.200,2021-12-31,Poland,50,55,DL,2020-11-23,10,12,12,5,10,9,9,6,11,9,12,10,9,11,7,12,11,12,11,10,10,11,8,14,10,15,10,14,13,12,11,10,12,13,9,9
988,2020-07-12,Śląsk Wrocław 2 - 2 Pogoń Szczecin,Pogoń Szczecin,Zech B.,98:43,"11262,68","33,96","6,84",62,"344,50","678,85","1653,31","4899,76","3541,95","144,31",12430_filter_live_1.pdf,False,14,48,2020-07-12 Śląsk Wrocław 2 - 2 Pogoń Szczecin,2020/2021,Zech,B.,9,16024102,€ 205.000,€ 3.100,2022-06-30,Austria,58,59,DR,2020-11-23,5,5,9,7,10,6,13,4,9,13,11,7,14,10,12,11,12,10,10,12,14,8,11,11,13,12,8,14,11,14,13,14,14,11,14,14
989,2020-11-09,Pogoń Szczecin 1 - 1 Podbeskidzie Bielsko - Biała,Pogoń Szczecin,Zech B.,96:23,"9776,52","32,40","6,09",47,"228,58","559,17","1857,34","3569,28","3521,39","40,76",12526_filter_live_1.pdf,False,8,39,2020-11-09 Pogoń Szczecin 1 - 1 Podbeskidzie Bielsko - Biała,2020/2021,Zech,B.,9,16024102,€ 205.000,€ 3.100,2022-06-30,Austria,58,59,DR,2020-11-23,5,5,9,7,10,6,13,4,9,13,11,7,14,10,12,11,12,10,10,12,14,8,11,11,13,12,8,14,11,14,13,14,14,11,14,14
990,2020-11-27,Górnik Zabrze 2 - 1 Pogoń Szczecin,Pogoń Szczecin,Zech B.,98:40,"10471,34","31,04","6,37",59,"170,54","733,47","1425,67","4553,52","2983,50","604,64",12529_filter_live_1.pdf,False,10,49,2020-11-27 Górnik Zabrze 2 - 1 Pogoń Szczecin,2020/2021,Zech,B.,9,16024102,€ 205.000,€ 3.100,2022-06-30,Austria,58,59,DR,2020-11-23,5,5,9,7,10,6,13,4,9,13,11,7,14,10,12,11,12,10,10,12,14,8,11,11,13,12,8,14,11,14,13,14,14,11,14,14
991,2021-02-06,Pogoń Szczecin 1 - 0 Cracovia,Pogoń Szczecin,Zech B.,0:00,"9717,23","30,52","0,00",39,"43,65","451,82","1535,25","4191,07","3286,17","209,27",12595_filter_live_1.pdf,False,3,36,2021-02-06 Pogoń Szczecin 1 - 0 Cracovia,2020/2021,Zech,B.,9,16024102,€ 205.000,€ 3.100,2022-06-30,Austria,58,59,DR,2020-11-23,5,5,9,7,10,6,13,4,9,13,11,7,14,10,12,11,12,10,10,12,14,8,11,11,13,12,8,14,11,14,13,14,14,11,14,14
992,2020-10-30,Pogoń Szczecin 3 - 0 Jagiellonia Białystok,Pogoń Szczecin,Zech B.,97:17,"9932,76","29,59","6,13",45,"80,08","544,07","1432,37","4039,30","3709,01","127,93",12492_filter_live_1.pdf,False,6,39,2020-10-30 Pogoń Szczecin 3 - 0 Jagiellonia Białystok,2020/2021,Zech,B.,9,16024102,€ 205.000,€ 3.100,2022-06-30,Austria,58,59,DR,2020-11-23,5,5,9,7,10,6,13,4,9,13,11,7,14,10,12,11,12,10,10,12,14,8,11,11,13,12,8,14,11,14,13,14,14,11,14,14
993,2020-07-19,Legia Warszawa 1 - 2 Pogoń Szczecin,Pogoń Szczecin,Zech B.,96:07,"11077,50","31,83","6,92",63,"299,17","655,10","1841,41","4577,02","3583,75","121,05",12445_filter_live_1.pdf,False,13,50,2020-07-19 Legia Warszawa 1 - 2 Pogoń Szczecin,2020/2021,Zech,B.,9,16024102,€ 205.000,€ 3.100,2022-06-30,Austria,58,59,DR,2020-11-23,5,5,9,7,10,6,13,4,9,13,11,7,14,10,12,11,12,10,10,12,14,8,11,11,13,12,8,14,11,14,13,14,14,11,14,14
994,2020-09-13,Pogoń Szczecin 2 - 2 Wisła Kraków,Pogoń Szczecin,Zech B.,96:45,"10177,75","32,18","6,31",67,"227,54","679,06","1272,86","3963,98","3746,62","287,69",12468_filter_live_1.pdf,False,16,51,2020-09-13 Pogoń Szczecin 2 - 2 Wisła Kraków,2020/2021,Zech,B.,9,16024102,€ 205.000,€ 3.100,2022-06-30,Austria,58,59,DR,2020-11-23,5,5,9,7,10,6,13,4,9,13,11,7,14,10,12,11,12,10,10,12,14,8,11,11,13,12,8,14,11,14,13,14,14,11,14,14
995,2021-02-28,Śląsk Wrocław 2 - 1 Pogoń Szczecin,Pogoń Szczecin,Zech B.,97:10,"10719,73","29,95","6,62",53,"102,49","615,51","1770,82","4713,67","3499,15","18,09",12622_filter_live_1.pdf,False,8,45,2021-02-28 Śląsk Wrocław 2 - 1 Pogoń Szczecin,2020/2021,Zech,B.,9,16024102,€ 205.000,€ 3.100,2022-06-30,Austria,58,59,DR,2020-11-23,5,5,9,7,10,6,13,4,9,13,11,7,14,10,12,11,12,10,10,12,14,8,11,11,13,12,8,14,11,14,13,14,14,11,14,14
996,2021-02-19,Wisła Kraków 2 - 1 Pogoń Szczecin,Pogoń Szczecin,Zech B.,96:34,"10984,44","31,56","6,82",74,"226,14","884,45","2085,67","4559,70","3221,01","7,47",12609_filter_live_1.pdf,False,14,60,2021-02-19 Wisła Kraków 2 - 1 Pogoń Szczecin,2020/2021,Zech,B.,9,16024102,€ 205.000,€ 3.100,2022-06-30,Austria,58,59,DR,2020-11-23,5,5,9,7,10,6,13,4,9,13,11,7,14,10,12,11,12,10,10,12,14,8,11,11,13,12,8,14,11,14,13,14,14,11,14,14
997,2021-04-10,Pogoń Szczecin 2 - 0 Wisła Płock,Pogoń Szczecin,Zech B.,95:49,"10760,35","30,85","6,74",60,"248,94","619,36","1396,98","5029,53","3422,91","42,63",12658_filter_live_1.pdf,False,13,47,2021-04-10 Pogoń Szczecin 2 - 0 Wisła Płock,2020/2021,Zech,B.,9,16024102,€ 205.000,€ 3.100,2022-06-30,Austria,58,59,DR,2020-11-23,5,5,9,7,10,6,13,4,9,13,11,7,14,10,12,11,12,10,10,12,14,8,11,11,13,12,8,14,11,14,13,14,14,11,14,14
998,2021-05-07,KGHM Zagłębie Lubin 1 - 1 Pogoń Szczecin,Pogoń Szczecin,Zech B.,94:14,"10657,84","30,63","6,79",34,"94,72","420,55","1562,04","5308,34","3223,04","49,15",12705_filter_live_1.pdf,False,4,30,2021-05-07 KGHM Zagłębie Lubin 1 - 1 Pogoń Szczecin,2020/2021,Zech,B.,9,16024102,€ 205.000,€ 3.100,2022-06-30,Austria,58,59,DR,2020-11-23,5,5,9,7,10,6,13,4,9,13,11,7,14,10,12,11,12,10,10,12,14,8,11,11,13,12,8,14,11,14,13,14,14,11,14,14
999,2020-08-30,Piast Gliwice 0 - 1 Pogoń Szczecin,Pogoń Szczecin,Zech B.,100:15,"10085,17","31,97","6,04",37,"152,50","434,68","1322,51","3972,58","4148,80","54,10",12462_filter_live_1.pdf,False,5,32,2020-08-30 Piast Gliwice 0 - 1 Pogoń Szczecin,2020/2021,Zech,B.,9,16024102,€ 205.000,€ 3.100,2022-06-30,Austria,58,59,DR,2020-11-23,5,5,9,7,10,6,13,4,9,13,11,7,14,10,12,11,12,10,10,12,14,8,11,11,13,12,8,14,11,14,13,14,14,11,14,14
1000,2020-12-07,Pogoń Szczecin 2 - 0 PGE FKS Stal Mielec,Pogoń Szczecin,Zech B.,95:48,"10408,33","33,69","6,52",53,"165,34","614,54","1374,60","4530,49","3555,52","167,84",12541_filter_live_1.pdf,False,10,43,2020-12-07 Pogoń Szczecin 2 - 0 PGE FKS Stal Mielec,2020/2021,Zech,B.,9,16024102,€ 205.000,€ 3.100,2022-06-30,Austria,58,59,DR,2020-11-23,5,5,9,7,10,6,13,4,9,13,11,7,14,10,12,11,12,10,10,12,14,8,11,11,13,12,8,14,11,14,13,14,14,11,14,14
1001,2021-03-07,Pogoń Szczecin 0 - 1 Lech Poznań,Pogoń Szczecin,Zech B.,94:24,"11077,14","33,26","7,04",54,"225,61","606,14","1798,32","5231,93","3197,62","17,52",12630_filter_live_1.pdf,False,11,43,2021-03-07 Pogoń Szczecin 0 - 1 Lech Poznań,2020/2021,Zech,B.,9,16024102,€ 205.000,€ 3.100,2022-06-30,Austria,58,59,DR,2020-11-23,5,5,9,7,10,6,13,4,9,13,11,7,14,10,12,11,12,10,10,12,14,8,11,11,13,12,8,14,11,14,13,14,14,11,14,14
1002,2021-03-12,Jagiellonia Białystok 0 - 1 Pogoń Szczecin,Pogoń Szczecin,Zech B.,99:30,"10089,94","29,01","6,08",47,"58,56","542,26","1688,41","4500,27","3252,17","48,27",12633_filter_live_1.pdf,False,4,43,2021-03-12 Jagiellonia Białystok 0 - 1 Pogoń Szczecin,2020/2021,Zech,B.,9,16024102,€ 205.000,€ 3.100,2022-06-30,Austria,58,59,DR,2020-11-23,5,5,9,7,10,6,13,4,9,13,11,7,14,10,12,11,12,10,10,12,14,8,11,11,13,12,8,14,11,14,13,14,14,11,14,14
1003,2021-03-19,Pogoń Szczecin 1 - 0 Lechia Gdańsk,Pogoń Szczecin,Zech B.,94:22,"10559,79","32,65","6,71",55,"172,12","635,84","1495,51","5019,04","3216,31","20,97",12641_filter_live_1.pdf,False,10,45,2021-03-19 Pogoń Szczecin 1 - 0 Lechia Gdańsk,2020/2021,Zech,B.,9,16024102,€ 205.000,€ 3.100,2022-06-30,Austria,58,59,DR,2020-11-23,5,5,9,7,10,6,13,4,9,13,11,7,14,10,12,11,12,10,10,12,14,8,11,11,13,12,8,14,11,14,13,14,14,11,14,14
1004,2021-01-29,Raków Częstochowa 0 - 1 Pogoń Szczecin,Pogoń Szczecin,Zech B.,98:12,"10430,85","30,41","6,37",39,"88,70","529,19","1558,92","4706,08","3380,03","167,93",12565_filter_live_1.pdf,False,4,35,2021-01-29 Raków Częstochowa 0 - 1 Pogoń Szczecin,2020/2021,Zech,B.,9,16024102,€ 205.000,€ 3.100,2022-06-30,Austria,58,59,DR,2020-11-23,5,5,9,7,10,6,13,4,9,13,11,7,14,10,12,11,12,10,10,12,14,8,11,11,13,12,8,14,11,14,13,14,14,11,14,14
1005,2020-12-19,Pogoń Szczecin 1 - 0 KGHM Zagłębie Lubin,Pogoń Szczecin,Zech B.,99:37,"10454,08","32,04","6,30",44,"92,24","549,56","1282,17","4833,98","3660,93","35,20",12558_filter_live_1.pdf,False,5,39,2020-12-19 Pogoń Szczecin 1 - 0 KGHM Zagłębie Lubin,2020/2021,Zech,B.,9,16024102,€ 205.000,€ 3.100,2022-06-30,Austria,58,59,DR,2020-11-23,5,5,9,7,10,6,13,4,9,13,11,7,14,10,12,11,12,10,10,12,14,8,11,11,13,12,8,14,11,14,13,14,14,11,14,14
1006,2021-04-16,Podbeskidzie Bielsko - Biała 0 - 2 Pogoń Szczecin,Pogoń Szczecin,Zech B.,97:22,"9031,61","33,36","5,57",38,"183,14","421,79","981,88","3601,70","2739,80","1103,30",12672_filter_live_1.pdf,False,7,31,2021-04-16 Podbeskidzie Bielsko - Biała 0 - 2 Pogoń Szczecin,2020/2021,Zech,B.,9,16024102,€ 205.000,€ 3.100,2022-06-30,Austria,58,59,DR,2020-11-23,5,5,9,7,10,6,13,4,9,13,11,7,14,10,12,11,12,10,10,12,14,8,11,11,13,12,8,14,11,14,13,14,14,11,14,14
1007,2020-12-16,Lech Poznań 0 - 4 Pogoń Szczecin,Pogoń Szczecin,Zech B.,101:10,"10779,69","32,06","6,48",46,"137,86","548,75","1629,39","5052,91","3399,68","11,10",12487_filter_live_1.pdf,False,9,37,2020-12-16 Lech Poznań 0 - 4 Pogoń Szczecin,2020/2021,Zech,B.,9,16024102,€ 205.000,€ 3.100,2022-06-30,Austria,58,59,DR,2020-11-23,5,5,9,7,10,6,13,4,9,13,11,7,14,10,12,11,12,10,10,12,14,8,11,11,13,12,8,14,11,14,13,14,14,11,14,14
1008,2020-12-12,Warta Poznań 1 - 2 Pogoń Szczecin,Pogoń Szczecin,Zech B.,94:52,"9593,21","29,34","6,07",46,"147,19","469,86","1341,51","4236,27","3334,83","63,55",12552_filter_live_1.pdf,False,9,37,2020-12-12 Warta Poznań 1 - 2 Pogoń Szczecin,2020/2021,Zech,B.,9,16024102,€ 205.000,€ 3.100,2022-06-30,Austria,58,59,DR,2020-11-23,5,5,9,7,10,6,13,4,9,13,11,7,14,10,12,11,12,10,10,12,14,8,11,11,13,12,8,14,11,14,13,14,14,11,14,14
1009,2020-10-19,Lechia Gdańsk 0 - 1 Pogoń Szczecin,Pogoń Szczecin,Zech B.,56:47,"5920,75","29,90","6,26",24,"54,98","259,52","775,88","2721,84","2073,34","35,19",12500_filter_live_1.pdf,False,3,21,2020-10-19 Lechia Gdańsk 0 - 1 Pogoń Szczecin,2020/2021,Zech,B.,9,16024102,€ 205.000,€ 3.100,2022-06-30,Austria,58,59,DR,2020-11-23,5,5,9,7,10,6,13,4,9,13,11,7,14,10,12,11,12,10,10,12,14,8,11,11,13,12,8,14,11,14,13,14,14,11,14,14
1010,2021-02-13,Pogoń Szczecin 0 - 0 Piast Gliwice,Pogoń Szczecin,Zech B.,96:23,"9163,51","29,22","5,70",39,"49,90","504,89","1395,24","3982,58","3024,63","206,27",12602_filter_live_1.pdf,False,4,35,2021-02-13 Pogoń Szczecin 0 - 0 Piast Gliwice,2020/2021,Zech,B.,9,16024102,€ 205.000,€ 3.100,2022-06-30,Austria,58,59,DR,2020-11-23,5,5,9,7,10,6,13,4,9,13,11,7,14,10,12,11,12,10,10,12,14,8,11,11,13,12,8,14,11,14,13,14,14,11,14,14
1011,2020-07-05,Pogoń Szczecin 2 - 2 Jagiellonia Białystok,Pogoń Szczecin,Zech B.,98:12,"10082,81","30,40","6,16",34,"103,17","488,87","1306,67","4189,97","3800,75","193,38",12422_filter_live_1.pdf,False,5,29,2020-07-05 Pogoń Szczecin 2 - 2 Jagiellonia Białystok,2020/2021,Zech,B.,9,16024102,€ 205.000,€ 3.100,2022-06-30,Austria,58,59,DR,2020-11-23,5,5,9,7,10,6,13,4,9,13,11,7,14,10,12,11,12,10,10,12,14,8,11,11,13,12,8,14,11,14,13,14,14,11,14,14
1012,2021-05-01,Pogoń Szczecin 1 - 1 Warta Poznań,Pogoń Szczecin,Zech B.,96:21,"10387,86","31,92","6,47",51,"159,38","658,86","1694,52","4338,71","3478,71","57,68",12703_filter_live_1.pdf,False,7,44,2021-05-01 Pogoń Szczecin 1 - 1 Warta Poznań,2020/2021,Zech,B.,9,16024102,€ 205.000,€ 3.100,2022-06-30,Austria,58,59,DR,2020-11-23,5,5,9,7,10,6,13,4,9,13,11,7,14,10,12,11,12,10,10,12,14,8,11,11,13,12,8,14,11,14,13,14,14,11,14,14
1013,2020-07-15,Pogoń Szczecin 1 - 0 Piast Gliwice,Pogoń Szczecin,Zech B.,100:27,"11501,38","34,08","6,87",64,"395,22","598,11","1696,29","4963,82","3624,61","223,33",12439_filter_live_1.pdf,False,19,45,2020-07-15 Pogoń Szczecin 1 - 0 Piast Gliwice,2020/2021,Zech,B.,9,16024102,€ 205.000,€ 3.100,2022-06-30,Austria,58,59,DR,2020-11-23,5,5,9,7,10,6,13,4,9,13,11,7,14,10,12,11,12,10,10,12,14,8,11,11,13,12,8,14,11,14,13,14,14,11,14,14
1014,2020-10-24,Pogoń Szczecin 0 - 0 Legia Warszawa,Pogoń Szczecin,Zech B.,98:30,"10388,80","32,75","6,33",63,"259,32","753,87","1136,52","4398,56","3785,63","54,90",12508_filter_live_1.pdf,False,13,50,2020-10-24 Pogoń Szczecin 0 - 0 Legia Warszawa,2020/2021,Zech,B.,9,16024102,€ 205.000,€ 3.100,2022-06-30,Austria,58,59,DR,2020-11-23,5,5,9,7,10,6,13,4,9,13,11,7,14,10,12,11,12,10,10,12,14,8,11,11,13,12,8,14,11,14,13,14,14,11,14,14
1015,2021-04-03,Legia Warszawa 4 - 2 Pogoń Szczecin,Pogoń Szczecin,Zech B.,95:19,"10899,50","32,57","6,86",40,"131,34","516,85","1755,85","5268,35","3146,54","80,57",12650_filter_live_1.pdf,False,7,33,2021-04-03 Legia Warszawa 4 - 2 Pogoń Szczecin,2020/2021,Zech,B.,9,16024102,€ 205.000,€ 3.100,2022-06-30,Austria,58,59,DR,2020-11-23,5,5,9,7,10,6,13,4,9,13,11,7,14,10,12,11,12,10,10,12,14,8,11,11,13,12,8,14,11,14,13,14,14,11,14,14
1016,2020-09-19,Pogoń Szczecin 1 - 0 Śląsk Wrocław,Pogoń Szczecin,Zech B.,95:09,"10266,06","32,15","6,47",40,"158,64","471,25","1512,44","4483,49","3603,33","36,91",12478_filter_live_1.pdf,False,5,35,2020-09-19 Pogoń Szczecin 1 - 0 Śląsk Wrocław,2020/2021,Zech,B.,9,16024102,€ 205.000,€ 3.100,2022-06-30,Austria,58,59,DR,2020-11-23,5,5,9,7,10,6,13,4,9,13,11,7,14,10,12,11,12,10,10,12,14,8,11,11,13,12,8,14,11,14,13,14,14,11,14,14
1017,2020-08-22,Cracovia 2 - 1 Pogoń Szczecin,Pogoń Szczecin,Zech B.,99:59,"10301,91","31,75","6,18",69,"250,02","661,23","1548,51","3862,96","3851,13","128,06",12450_filter_live_1.pdf,False,16,53,2020-08-22 Cracovia 2 - 1 Pogoń Szczecin,2020/2021,Zech,B.,9,16024102,€ 205.000,€ 3.100,2022-06-30,Austria,58,59,DR,2020-11-23,5,5,9,7,10,6,13,4,9,13,11,7,14,10,12,11,12,10,10,12,14,8,11,11,13,12,8,14,11,14,13,14,14,11,14,14
1018,2020-12-02,Wisła Płock 0 - 0 Pogoń Szczecin,Pogoń Szczecin,Zech B.,93:20,"10030,07","32,01","6,45",59,"124,09","649,35","1398,72","4364,60","3463,05","30,26",12519_filter_live_1.pdf,False,7,52,2020-12-02 Wisła Płock 0 - 0 Pogoń Szczecin,2020/2021,Zech,B.,9,16024102,€ 205.000,€ 3.100,2022-06-30,Austria,58,59,DR,2020-11-23,5,5,9,7,10,6,13,4,9,13,11,7,14,10,12,11,12,10,10,12,14,8,11,11,13,12,8,14,11,14,13,14,14,11,14,14
1019,2020-07-12,Śląsk Wrocław 2 - 2 Pogoń Szczecin,Pogoń Szczecin,Frączczak A.,80:21,"9761,66","30,95","7,29",56,"105,98","600,33","1842,09","4265,79","2884,01","63,46",12430_filter_live_1.pdf,False,9,47,2020-07-12 Śląsk Wrocław 2 - 2 Pogoń Szczecin,2020/2021,Fraczczak,A.,217,54002026,€ 16.500,€ 1.800,2021-06-30,Poland,51,58,MR,2020-11-23,5,10,9,10,8,6,12,10,15,7,12,11,9,9,11,8,14,11,12,11,14,8,12,15,8,18,11,18,12,9,9,10,12,11,13,13
1020,2020-07-19,Legia Warszawa 1 - 2 Pogoń Szczecin,Pogoń Szczecin,Frączczak A.,96:07,"11486,08","29,85","7,17",71,"95,04","992,46","1983,96","4785,29","3504,07","125,26",12445_filter_live_1.pdf,False,6,65,2020-07-19 Legia Warszawa 1 - 2 Pogoń Szczecin,2020/2021,Fraczczak,A.,217,54002026,€ 16.500,€ 1.800,2021-06-30,Poland,51,58,MR,2020-11-23,5,10,9,10,8,6,12,10,15,7,12,11,9,9,11,8,14,11,12,11,14,8,12,15,8,18,11,18,12,9,9,10,12,11,13,13
1021,2020-09-13,Pogoń Szczecin 2 - 2 Wisła Kraków,Pogoń Szczecin,Frączczak A.,66:05,"7383,54","29,21","6,70",40,"138,19","401,51","1417,32","2898,30","2395,87","132,35",12468_filter_live_1.pdf,False,10,30,2020-09-13 Pogoń Szczecin 2 - 2 Wisła Kraków,2020/2021,Fraczczak,A.,217,54002026,€ 16.500,€ 1.800,2021-06-30,Poland,51,58,MR,2020-11-23,5,10,9,10,8,6,12,10,15,7,12,11,9,9,11,8,14,11,12,11,14,8,12,15,8,18,11,18,12,9,9,10,12,11,13,13
1022,2021-02-19,Wisła Kraków 2 - 1 Pogoń Szczecin,Pogoń Szczecin,Frączczak A.,19:22,"2349,99","26,61","7,28",12,"11,62","123,77","412,69","1065,64","735,20","1,07",12609_filter_live_1.pdf,False,1,11,2021-02-19 Wisła Kraków 2 - 1 Pogoń Szczecin,2020/2021,Fraczczak,A.,217,54002026,€ 16.500,€ 1.800,2021-06-30,Poland,51,58,MR,2020-11-23,5,10,9,10,8,6,12,10,15,7,12,11,9,9,11,8,14,11,12,11,14,8,12,15,8,18,11,18,12,9,9,10,12,11,13,13
1023,2021-04-10,Pogoń Szczecin 2 - 0 Wisła Płock,Pogoń Szczecin,Frączczak A.,19:13,"2564,62","28,02","8,01",14,"28,49","136,85","469,82","1258,20","659,91","11,35",12658_filter_live_1.pdf,False,2,12,2021-04-10 Pogoń Szczecin 2 - 0 Wisła Płock,2020/2021,Fraczczak,A.,217,54002026,€ 16.500,€ 1.800,2021-06-30,Poland,51,58,MR,2020-11-23,5,10,9,10,8,6,12,10,15,7,12,11,9,9,11,8,14,11,12,11,14,8,12,15,8,18,11,18,12,9,9,10,12,11,13,13
1024,2021-05-07,KGHM Zagłębie Lubin 1 - 1 Pogoń Szczecin,Pogoń Szczecin,Frączczak A.,13:10,"1438,90","30,46","6,56",13,"19,73","165,99","260,94","523,28","442,61","26,35",12705_filter_live_1.pdf,False,1,12,2021-05-07 KGHM Zagłębie Lubin 1 - 1 Pogoń Szczecin,2020/2021,Fraczczak,A.,217,54002026,€ 16.500,€ 1.800,2021-06-30,Poland,51,58,MR,2020-11-23,5,10,9,10,8,6,12,10,15,7,12,11,9,9,11,8,14,11,12,11,14,8,12,15,8,18,11,18,12,9,9,10,12,11,13,13
1025,2020-08-30,Piast Gliwice 0 - 1 Pogoń Szczecin,Pogoń Szczecin,Frączczak A.,100:15,"11146,02","30,13","6,67",46,"82,36","569,23","1622,05","4834,59","3974,87","62,92",12462_filter_live_1.pdf,False,5,41,2020-08-30 Piast Gliwice 0 - 1 Pogoń Szczecin,2020/2021,Fraczczak,A.,217,54002026,€ 16.500,€ 1.800,2021-06-30,Poland,51,58,MR,2020-11-23,5,10,9,10,8,6,12,10,15,7,12,11,9,9,11,8,14,11,12,11,14,8,12,15,8,18,11,18,12,9,9,10,12,11,13,13
1026,2021-03-07,Pogoń Szczecin 0 - 1 Lech Poznań,Pogoń Szczecin,Frączczak A.,13:46,"1644,65","27,80","7,17",16,"27,10","229,76","235,94","706,08","421,74","24,03",12630_filter_live_1.pdf,False,2,14,2021-03-07 Pogoń Szczecin 0 - 1 Lech Poznań,2020/2021,Fraczczak,A.,217,54002026,€ 16.500,€ 1.800,2021-06-30,Poland,51,58,MR,2020-11-23,5,10,9,10,8,6,12,10,15,7,12,11,9,9,11,8,14,11,12,11,14,8,12,15,8,18,11,18,12,9,9,10,12,11,13,13
1027,2021-03-12,Jagiellonia Białystok 0 - 1 Pogoń Szczecin,Pogoń Szczecin,Frączczak A.,28:21,"3241,74","29,94","6,86",23,"50,48","288,56","713,03","1166,94","1002,08","20,65",12633_filter_live_1.pdf,False,3,20,2021-03-12 Jagiellonia Białystok 0 - 1 Pogoń Szczecin,2020/2021,Fraczczak,A.,217,54002026,€ 16.500,€ 1.800,2021-06-30,Poland,51,58,MR,2020-11-23,5,10,9,10,8,6,12,10,15,7,12,11,9,9,11,8,14,11,12,11,14,8,12,15,8,18,11,18,12,9,9,10,12,11,13,13
1028,2021-03-19,Pogoń Szczecin 1 - 0 Lechia Gdańsk,Pogoń Szczecin,Frączczak A.,10:25,"1594,84","29,12","9,19",10,"48,39","166,21","429,79","520,45","427,86","2,14",12641_filter_live_1.pdf,False,2,8,2021-03-19 Pogoń Szczecin 1 - 0 Lechia Gdańsk,2020/2021,Fraczczak,A.,217,54002026,€ 16.500,€ 1.800,2021-06-30,Poland,51,58,MR,2020-11-23,5,10,9,10,8,6,12,10,15,7,12,11,9,9,11,8,14,11,12,11,14,8,12,15,8,18,11,18,12,9,9,10,12,11,13,13
1029,2020-12-19,Pogoń Szczecin 1 - 0 KGHM Zagłębie Lubin,Pogoń Szczecin,Frączczak A.,15:27,"1616,79","28,30","6,28",3,"19,43","14,86","245,41","741,21","570,60","25,28",12558_filter_live_1.pdf,False,1,2,2020-12-19 Pogoń Szczecin 1 - 0 KGHM Zagłębie Lubin,2020/2021,Fraczczak,A.,217,54002026,€ 16.500,€ 1.800,2021-06-30,Poland,51,58,MR,2020-11-23,5,10,9,10,8,6,12,10,15,7,12,11,9,9,11,8,14,11,12,11,14,8,12,15,8,18,11,18,12,9,9,10,12,11,13,13
1030,2021-04-20,Pogoń Szczecin 1 - 0 Górnik Zabrze,Pogoń Szczecin,Frączczak A.,4:48,"726,34","27,25","9,08",7,"15,19","92,90","214,02","266,01","138,22","0,00",12680_filter_live_1.pdf,False,1,6,2021-04-20 Pogoń Szczecin 1 - 0 Górnik Zabrze,2020/2021,Fraczczak,A.,217,54002026,€ 16.500,€ 1.800,2021-06-30,Poland,51,58,MR,2020-11-23,5,10,9,10,8,6,12,10,15,7,12,11,9,9,11,8,14,11,12,11,14,8,12,15,8,18,11,18,12,9,9,10,12,11,13,13
1031,2020-12-16,Lech Poznań 0 - 4 Pogoń Szczecin,Pogoń Szczecin,Frączczak A.,16:02,"1944,90","26,42","7,28",10,"10,31","141,96","319,22","855,79","615,60","2,02",12487_filter_live_1.pdf,False,1,9,2020-12-16 Lech Poznań 0 - 4 Pogoń Szczecin,2020/2021,Fraczczak,A.,217,54002026,€ 16.500,€ 1.800,2021-06-30,Poland,51,58,MR,2020-11-23,5,10,9,10,8,6,12,10,15,7,12,11,9,9,11,8,14,11,12,11,14,8,12,15,8,18,11,18,12,9,9,10,12,11,13,13
1032,2020-07-05,Pogoń Szczecin 2 - 2 Jagiellonia Białystok,Pogoń Szczecin,Frączczak A.,98:12,"12136,11","30,26","7,42",59,"152,73","933,99","2328,97","4759,89","3708,24","252,29",12422_filter_live_1.pdf,False,10,49,2020-07-05 Pogoń Szczecin 2 - 2 Jagiellonia Białystok,2020/2021,Fraczczak,A.,217,54002026,€ 16.500,€ 1.800,2021-06-30,Poland,51,58,MR,2020-11-23,5,10,9,10,8,6,12,10,15,7,12,11,9,9,11,8,14,11,12,11,14,8,12,15,8,18,11,18,12,9,9,10,12,11,13,13
