PDF Name;Date;Match Details;Match Length;Net Playing Time;Net Playing Time (1st half);Net Playing Time (2nd half);Team Name;Possession;Net Poss. Time;Net Poss. Time (1st half);Net Poss. Time (2nd half);Distance (m);Sprints;High Speed Runs;Sprint Distance (m);Top Speed (Player);Top Speed (Young Player);Top Speed (km/h);Max Distance (Player);Max Distance (Young Player);Max Distance (m);Max Sprints (Player);Max Sprints (Young Player);Max Sprints;Key;Season
12549_filter_live_1.pdf;2020-12-13;Raków Częstochowa 3 - 2 Jagiellonia Białystok;0.1:41:55;0.0:50:28;0.0:25:12;0.0:25:16;Raków Częstochowa;49%;0.0:23:18;0.0:14:8;0.0:9:10;115706,41;127;646;2441;Tudor F.;False;33,04;Kun P.;False;11355,98;Kun P.;False;21;2020-12-13 Raków Częstochowa 3 - 2 Jagiellonia Białystok;2020/2021
12549_filter_live_1.pdf;2020-12-13;Raków Częstochowa 3 - 2 Jagiellonia Białystok;0.1:41:55;0.0:50:28;0.0:25:12;0.0:25:16;Jagiellonia Białystok;51%;0.0:26:25;0.0:10:53;0.0:15:32;108960,02;110;559;2120,2;Borysiuk A.;False;32,52;Romanczuk T.;False;11391,32;Prikryl T.;False;21;2020-12-13 Raków Częstochowa 3 - 2 Jagiellonia Białystok;2020/2021
Górnik Zabrze - Pogoń Szczecin.pdf;2018-08-31;Górnik Zabrze 1 - 1 Pogoń Szczecin;0.1:35:12;0.0:46:43;0.0:23:56;0.0:22:47;Górnik Zabrze;44%;0.0:20:22;0.0:10:19;0.0:10:3;112095,64;71;490;1318,15;Wiśniewski P.;False;31,78;Matuszek S.;False;11356,22;Nowak K.;False;11;2018-08-31 Górnik Zabrze 1 - 1 Pogoń Szczecin;2018/2019
Górnik Zabrze - Pogoń Szczecin.pdf;2018-08-31;Górnik Zabrze 1 - 1 Pogoń Szczecin;0.1:35:12;0.0:46:43;0.0:23:56;0.0:22:47;Pogoń Szczecin;56%;0.0:25:14;0.0:12:59;0.0:12:15;111325,22;103;496;1993,2;Stec D.;False;32,68;Kozulj Z.;False;10800,31;Stec D.;False;17;2018-08-31 Górnik Zabrze 1 - 1 Pogoń Szczecin;2018/2019
12704_filter_live_1.pdf;2021-05-07;Górnik Zabrze 3 - 1 Jagiellonia Białystok;0.1:34:13;0.0:59:25;0.0:29:30;0.0:29:55;Górnik Zabrze;48%;0.0:28:41;0.0:13:36;0.0:15:5;114178,69;94;526;1671,8;Masouras G.;False;33,88;Nowak B.;False;12182,76;Masouras G.;False;14;2021-05-07 Górnik Zabrze 3 - 1 Jagiellonia Białystok;2020/2021
12704_filter_live_1.pdf;2021-05-07;Górnik Zabrze 3 - 1 Jagiellonia Białystok;0.1:34:13;0.0:59:25;0.0:29:30;0.0:29:55;Jagiellonia Białystok;52%;0.0:29:38;0.0:15:40;0.0:13:58;111406,51;91;563;1447,24;Bida B.;True;31,88;Imaz J.;False;11265,23;Bida B.;True;15;2021-05-07 Górnik Zabrze 3 - 1 Jagiellonia Białystok;2020/2021
12605_filter_live_1.pdf;2021-02-14;Jagiellonia Białystok 1 - 1 Legia Warszawa;0.1:35:24;0.1:1:30;0.0:25:55;0.0:35:35;Jagiellonia Białystok;39%;0.0:22:3;0.0:8:17;0.0:13:46;116895,85;102;604;1847,69;Olszewski P.;True;32,8;Imaz J.;False;12390,6;Olszewski P.;True;18;2021-02-14 Jagiellonia Białystok 1 - 1 Legia Warszawa;2020/2021
12605_filter_live_1.pdf;2021-02-14;Jagiellonia Białystok 1 - 1 Legia Warszawa;0.1:35:24;0.1:1:30;0.0:25:55;0.0:35:35;Legia Warszawa;61%;0.0:38:20;0.0:16:58;0.0:21:22;114914,79;109;594;1702,04;Pekhart T.;False;31,61;Slisz B.;True;12417,76;Luquinhas;False;19;2021-02-14 Jagiellonia Białystok 1 - 1 Legia Warszawa;2020/2021
12504_filter_live_1.pdf;2020-10-19;Podbeskidzie Bielsko - Biała 1 - 2 Warta Poznań;0.1:34:51;0.0:59:17;0.0:30:57;0.0:28:20;Podbeskidzie Bielsko - Biała;53%;0.0:31:50;0.0:16:18;0.0:15:32;115820,17;85;522;1580,15;Modelski F.;False;32,98;Rzuchowski M.;False;11748,29;Nowak T.;False;16;2020-10-19 Podbeskidzie Bielsko - Biała 1 - 2 Warta Poznań;2020/2021
12504_filter_live_1.pdf;2020-10-19;Podbeskidzie Bielsko - Biała 1 - 2 Warta Poznań;0.1:34:51;0.0:59:17;0.0:30:57;0.0:28:20;Warta Poznań;47%;0.0:26:59;0.0:14:21;0.0:12:38;116213,39;84;488;1577,44;Jaroch G.;False;31,54;Kuzimski M.;False;12593,7;Kuzimski M.;False;13;2020-10-19 Podbeskidzie Bielsko - Biała 1 - 2 Warta Poznań;2020/2021
Lech Poznań - Pogoń Szczecin.pdf;2019-04-03;Lech Poznań 3 - 2 Pogoń Szczecin;0.1:34:24;0.0:54:2;0.0:25:14;0.0:28:48;Lech Poznań;51%;0.0:26:16;0.0:12:17;0.0:13:59;110026,57;103;514;2256,93;Klupś T.;False;32,95;Tiba P.;False;11042,51;Kostewycz W.;False;22;2019-04-03 Lech Poznań 3 - 2 Pogoń Szczecin;2018/2019
Lech Poznań - Pogoń Szczecin.pdf;2019-04-03;Lech Poznań 3 - 2 Pogoń Szczecin;0.1:34:24;0.0:54:2;0.0:25:14;0.0:28:48;Pogoń Szczecin;49%;0.0:26:47;0.0:12:18;0.0:14:29;114847,2;103;516;2215,11;Stec D.;False;33,02;Majewski R.;False;12005,07;Stec D.;False;18;2019-04-03 Lech Poznań 3 - 2 Pogoń Szczecin;2018/2019
12324_filter_live_1.pdf;2020-02-16;KGHM Zagłębie Lubin 0 - 1 Wisła Kraków;0.1:36:3;0.0:51:9;0.0:27:6;0.0:24:3;KGHM Zagłębie Lubin;50%;0.0:24:58;0.0:11:56;0.0:13:2;111411,42;80;487;1493,31;Guldan L.;False;32,89;Slisz B.;False;12031,78;Bohar D.;False;16;2020-02-16 KGHM Zagłębie Lubin 0 - 1 Wisła Kraków;2019/2020
12324_filter_live_1.pdf;2020-02-16;KGHM Zagłębie Lubin 0 - 1 Wisła Kraków;0.1:36:3;0.0:51:9;0.0:27:6;0.0:24:3;Wisła Kraków;50%;0.0:25:9;0.0:14:48;0.0:10:21;111863,15;85;509;1521,93;Niepsuj D.;False;32,88;Żukow G.;False;11331,71;Wojtkowski K.;False;12;2020-02-16 KGHM Zagłębie Lubin 0 - 1 Wisła Kraków;2019/2020
12663_filter_live_1.pdf;2021-04-12;Piast Gliwice 2 - 0 Górnik Zabrze;0.1:38:21;0.1:2:7;0.0:29:22;0.0:32:45;Piast Gliwice;49%;0.0:29:9;0.0:14:47;0.0:14:22;113228,41;84;552;1551,34;Czerwiński J.;False;31,25;Lipski P.;False;11557,5;Holubek J.;False;15;2021-04-12 Piast Gliwice 2 - 0 Górnik Zabrze;2020/2021
12663_filter_live_1.pdf;2021-04-12;Piast Gliwice 2 - 0 Górnik Zabrze;0.1:38:21;0.1:2:7;0.0:29:22;0.0:32:45;Górnik Zabrze;51%;0.0:31:56;0.0:14:19;0.0:17:37;116868,08;118;597;2042,27;Masouras G.;False;32,81;Kubica K.;True;12021,44;Masouras G.;False;32;2021-04-12 Piast Gliwice 2 - 0 Górnik Zabrze;2020/2021
12261_filter_live_1.pdf;2019-11-08;Piast Gliwice 3 - 1 Jagiellonia Białystok;0.1:37:19;0.0:56:37;0.0:29:17;0.0:27:20;Piast Gliwice;56%;0.0:32:36;0.0:17:46;0.0:14:50;111782,43;99;517;1869,32;Kirkeskov M.;False;32,29;Felix J.;False;11476,82;Badia G.;False;20;2019-11-08 Piast Gliwice 3 - 1 Jagiellonia Białystok;2019/2020
12261_filter_live_1.pdf;2019-11-08;Piast Gliwice 3 - 1 Jagiellonia Białystok;0.1:37:19;0.0:56:37;0.0:29:17;0.0:27:20;Jagiellonia Białystok;44%;0.0:23:37;0.0:11:20;0.0:12:17;114517,53;87;522;1685,17;Wójcicki J.;False;31,39;Imaz J.;False;12353,04;Arsenić Z.;False;15;2019-11-08 Piast Gliwice 3 - 1 Jagiellonia Białystok;2019/2020
12236_filter_live_1.pdf;2019-10-18;KGHM Zagłębie Lubin 0 - 1 Pogoń Szczecin;0.1:36:29;0.0:58:46;0.0:29:27;0.0:29:19;KGHM Zagłębie Lubin;55%;0.0:31:38;0.0:15:8;0.0:16:30;112359,83;100;471;1841,59;Czerwiński A.;False;33,35;Slisz B.;False;11750,51;Zivec S.;False;18;2019-10-18 KGHM Zagłębie Lubin 0 - 1 Pogoń Szczecin;2019/2020
12236_filter_live_1.pdf;2019-10-18;KGHM Zagłębie Lubin 0 - 1 Pogoń Szczecin;0.1:36:29;0.0:58:46;0.0:29:27;0.0:29:19;Pogoń Szczecin;45%;0.0:26:23;0.0:13:59;0.0:12:24;114614,45;99;480;1848,87;Spiridonović S.;False;32,64;Kowalczyk S.;False;11465,99;Łasicki I.;False;15;2019-10-18 KGHM Zagłębie Lubin 0 - 1 Pogoń Szczecin;2019/2020
12193_filter_live_1.pdf;2019-08-30;Arka Gdynia 1 - 0 Górnik Zabrze;0.1:34:35;0.0:57:20;0.0:30:26;0.0:26:54;Arka Gdynia;56%;0.0:32:28;0.0:17:46;0.0:14:42;114969,24;105;531;1747,32;Antonik K.;False;32,39;Nalepa M.;False;11738,79;Marciniak A.;False;16;2019-08-30 Arka Gdynia 1 - 0 Górnik Zabrze;2019/2020
12193_filter_live_1.pdf;2019-08-30;Arka Gdynia 1 - 0 Górnik Zabrze;0.1:34:35;0.0:57:20;0.0:30:26;0.0:26:54;Górnik Zabrze;44%;0.0:24:16;0.0:12:15;0.0:12:1;115334,83;101;491;1867,48;Angulo I.;False;32,32;Wolsztyński Ł.;False;11591,01;Janża E.;False;15;2019-08-30 Arka Gdynia 1 - 0 Górnik Zabrze;2019/2020
12538_filter_live_1.pdf;2020-12-06;Lech Poznań 4 - 0 Podbeskidzie Bielsko - Biała;0.1:35:12;0.0:53:50;0.0:27:43;0.0:26:7;Lech Poznań;55%;0.0:29:25;0.0:15:36;0.0:13:49;110369,4;105;563;2026,55;Czerwiński A.;False;33,86;Czerwiński A.;False;11027,48;Sykora J.;False;17;2020-12-06 Lech Poznań 4 - 0 Podbeskidzie Bielsko - Biała;2020/2021
12538_filter_live_1.pdf;2020-12-06;Lech Poznań 4 - 0 Podbeskidzie Bielsko - Biała;0.1:35:12;0.0:53:50;0.0:27:43;0.0:26:7;Podbeskidzie Bielsko - Biała;45%;0.0:24:6;0.0:11:57;0.0:12:9;111096,98;102;568;1868,98;Roginić M.;False;32,42;Rzuchowski M.;False;11314,44;Roginić M.;False;13;2020-12-06 Lech Poznań 4 - 0 Podbeskidzie Bielsko - Biała;2020/2021
Miedź Legnica - Cracovia.pdf;2019-04-05;Miedź Legnica 2 - 1 Cracovia;0.1:40:30;0.0:52:47;0.0:26:56;0.0:25:51;Miedź Legnica;42%;0.0:20:40;0.0:11:30;0.0:9:10;116391,98;113;541;2093,19;Ojamaa H.;False;33,56;Fernandez B.;False;12204,37;Camara J.;False;23;2019-04-05 Miedź Legnica 2 - 1 Cracovia;2018/2019
Miedź Legnica - Cracovia.pdf;2019-04-05;Miedź Legnica 2 - 1 Cracovia;0.1:40:30;0.0:52:47;0.0:26:56;0.0:25:51;Cracovia;58%;0.0:31:23;0.0:15:10;0.0:16:13;120258,61;123;578;2500,09;Strózik S.;False;34,84;Hanca S.;False;12694,4;Siplak M.;False;23;2019-04-05 Miedź Legnica 2 - 1 Cracovia;2018/2019
12478_filter_live_1.pdf;2020-09-19;Pogoń Szczecin 1 - 0 Śląsk Wrocław;0.1:35:9;0.1:2:31;0.0:32:1;0.0:30:30;Pogoń Szczecin;59%;0.0:36:32;0.0:19:11;0.0:17:21;117103,32;91;537;1844,57;Cibicki P.;False;32,29;Gorgon A.;False;12013,95;Kucharczyk M.;False;20;2020-09-19 Pogoń Szczecin 1 - 0 Śląsk Wrocław;2020/2021
12478_filter_live_1.pdf;2020-09-19;Pogoń Szczecin 1 - 0 Śląsk Wrocław;0.1:35:9;0.1:2:31;0.0:32:1;0.0:30:30;Śląsk Wrocław;41%;0.0:25:39;0.0:12:46;0.0:12:53;115389,9;92;496;1908,96;Pawłowski B.;False;32,82;Pich R.;False;11485,1;Celeban P.;False;14;2020-09-19 Pogoń Szczecin 1 - 0 Śląsk Wrocław;2020/2021
Śląsk Wrocław - Lech Poznań.pdf;2018-08-05;Śląsk Wrocław 0 - 1 Lech Poznań;0.1:36:41;0.0:53:35;0.0:24:39;0.0:28:56;Śląsk Wrocław;46%;0.0:24:25;0.0:10:32;0.0:13:53;102816,16;99;492;2136,24;Cholewiak M.;False;33,97;Farshad;False;10587,56;Cholewiak M.;False;14;2018-08-05 Śląsk Wrocław 0 - 1 Lech Poznań;2018/2019
Śląsk Wrocław - Lech Poznań.pdf;2018-08-05;Śląsk Wrocław 0 - 1 Lech Poznań;0.1:36:41;0.0:53:35;0.0:24:39;0.0:28:56;Lech Poznań;54%;0.0:28:37;0.0:13:52;0.0:14:45;104194,19;92;464;1796,11;Klupś T.;False;32,86;Tomasik P.;False;10700,71;Tomasik P.;False;16;2018-08-05 Śląsk Wrocław 0 - 1 Lech Poznań;2018/2019
12436_filter_live_1.pdf;2020-07-14;Wisła Płock 3 - 1 Korona Kielce;0.1:35:35;0.0:55:31;0.0:25:44;0.0:29:47;Wisła Płock;59%;0.0:32:53;0.0:17:1;0.0:15:52;109676,5;79;441;1365,88;Garcia A.;False;33,8;Adamczyk H.;True;11549,05;Gjertsen T.;False;16;2020-07-14 Wisła Płock 3 - 1 Korona Kielce;2020/2021
12436_filter_live_1.pdf;2020-07-14;Wisła Płock 3 - 1 Korona Kielce;0.1:35:35;0.0:55:31;0.0:25:44;0.0:29:47;Korona Kielce;41%;0.0:21:45;0.0:8:36;0.0:13:9;114355,66;82;422;1304,19;Górski J.;False;31,39;Gnjatić O.;False;12020,96;Spychała M.;True;13;2020-07-14 Wisła Płock 3 - 1 Korona Kielce;2020/2021
Legia Warszawa - Piast Gliwice.pdf;2018-12-15;Legia Warszawa 2 - 0 Piast Gliwice;0.1:37:24;0.0:54:46;0.0:27:59;0.0:26:47;Legia Warszawa;55%;0.0:29:24;0.0:16:21;0.0:13:3;113541,81;106;537;2040,76;Kucharczyk M.;False;33,38;Szymański S.;False;11604,73;Szymański S.;False;20;2018-12-15 Legia Warszawa 2 - 0 Piast Gliwice;2018/2019
Legia Warszawa - Piast Gliwice.pdf;2018-12-15;Legia Warszawa 2 - 0 Piast Gliwice;0.1:37:24;0.0:54:46;0.0:27:59;0.0:26:47;Piast Gliwice;45%;0.0:24:12;0.0:11:1;0.0:13:11;111928,18;80;493;1311,14;Gojko D.;False;32,24;Felix J.;False;11069,22;Jagiełło A.;False;12;2018-12-15 Legia Warszawa 2 - 0 Piast Gliwice;2018/2019
Korona Kielce - Lechia Gdańsk.pdf;2019-02-16;Korona Kielce 0 - 0 Lechia Gdańsk;0.1:35:9;0.0:48:12;0.0:24:17;0.0:23:55;Korona Kielce;46%;0.0:20:39;0.0:10:51;0.0:9:48;111896,75;87;532;1696,63;Cebula M.;False;33,24;Gnjatić O.;False;12025,2;Gardawski M.;False;18;2019-02-16 Korona Kielce 0 - 0 Lechia Gdańsk;2018/2019
Korona Kielce - Lechia Gdańsk.pdf;2019-02-16;Korona Kielce 0 - 0 Lechia Gdańsk;0.1:35:9;0.0:48:12;0.0:24:17;0.0:23:55;Lechia Gdańsk;54%;0.0:26:36;0.0:12:57;0.0:13:39;111087,61;98;522;1724,61;Michalak K.;False;32,56;Kubicki J.;False;11694,7;Michalak K.;False;27;2019-02-16 Korona Kielce 0 - 0 Lechia Gdańsk;2018/2019
12317_filter_live_1.pdf;2020-02-09;Piast Gliwice 2 - 0 KGHM Zagłębie Lubin;0.1:34:17;0.0:58:10;0.0:27:26;0.0:30:44;Piast Gliwice;49%;0.0:27:58;0.0:15:8;0.0:12:50;112325,24;79;500;1496,28;Rymaniak B.;False;32,79;Tuszyński P.;False;11883,83;Tuszyński P.;False;15;2020-02-09 Piast Gliwice 2 - 0 KGHM Zagłębie Lubin;2019/2020
12317_filter_live_1.pdf;2020-02-09;Piast Gliwice 2 - 0 KGHM Zagłębie Lubin;0.1:34:17;0.0:58:10;0.0:27:26;0.0:30:44;KGHM Zagłębie Lubin;51%;0.0:29:17;0.0:11:48;0.0:17:29;113931,76;74;500;1349,44;Sirk R.;False;32,01;Slisz B.;False;12296,41;Bohar D.;False;15;2020-02-09 Piast Gliwice 2 - 0 KGHM Zagłębie Lubin;2019/2020
12421_filter_live_1.pdf;2020-07-04;Lechia Gdańsk 0 - 3 Cracovia;0.1:35:8;0.0:49:55;0.0:23:3;0.0:26:52;Lechia Gdańsk;60%;0.0:28:45;0.0:13:2;0.0:15:43;106692,07;101;505;1933,81;Fila K.;True;32,82;Lipski P.;False;11086,85;Fila K.;True;16;2020-07-04 Lechia Gdańsk 0 - 3 Cracovia;2020/2021
12421_filter_live_1.pdf;2020-07-04;Lechia Gdańsk 0 - 3 Cracovia;0.1:35:8;0.0:49:55;0.0:23:3;0.0:26:52;Cracovia;40%;0.0:20:6;0.0:9:37;0.0:10:29;110523,02;93;513;1612,81;van Amersfoort P.;False;32,76;Rapa C.;False;11085,89;Rapa C.;False;13;2020-07-04 Lechia Gdańsk 0 - 3 Cracovia;2020/2021
12450_filter_live_1.pdf;2020-08-22;Cracovia 2 - 1 Pogoń Szczecin;0.1:39:59;0.0:48:12;0.0:22:37;0.0:25:35;Cracovia;51%;0.0:24:4;0.0:11:44;0.0:12:20;107788,15;105;443;2014,19;Helik M.;False;33,71;van Amersfoort P.;False;11202,4;Wdowiak M.;False;16;2020-08-22 Cracovia 2 - 1 Pogoń Szczecin;2020/2021
12450_filter_live_1.pdf;2020-08-22;Cracovia 2 - 1 Pogoń Szczecin;0.1:39:59;0.0:48:12;0.0:22:37;0.0:25:35;Pogoń Szczecin;49%;0.0:23:47;0.0:10:37;0.0:13:10;108822,48;91;445;1599,49;Matynia H.;False;32,91;Frączczak A.;False;10925,74;Zech B.;False;16;2020-08-22 Cracovia 2 - 1 Pogoń Szczecin;2020/2021
Cracovia - Wisła Kraków.pdf;2018-10-07;Cracovia 0 - 2 Wisła Kraków;0.1:35:7;0.0:51:39;0.0:25:33;0.0:26:6;Cracovia;47%;0.0:24:58;0.0:11:45;0.0:13:13;112210,49;115;538;2103,51;Zenjov S.;False;33,62;Dimun M.;False;11790,53;Hernandez J.;False;20;2018-10-07 Cracovia 0 - 2 Wisła Kraków;2018/2019
Cracovia - Wisła Kraków.pdf;2018-10-07;Cracovia 0 - 2 Wisła Kraków;0.1:35:7;0.0:51:39;0.0:25:33;0.0:26:6;Wisła Kraków;53%;0.0:25:34;0.0:13:2;0.0:12:32;111698,48;107;495;1928,44;Wojtkowski K.;False;32,54;Boguski R.;False;11935,3;Kostal M.;False;16;2018-10-07 Cracovia 0 - 2 Wisła Kraków;2018/2019
Jagiellonia Białystok - Piast Gliwice.pdf;2018-08-19;Jagiellonia Białystok 2 - 1 Piast Gliwice;0.1:40:19;0.1:0:11;0.0:30:51;0.0:29:20;Jagiellonia Białystok;48%;0.0:29:31;0.0:15:56;0.0:13:35;117326,88;113;450;2005,07;Bezjak R.;False;33,31;Romanczuk T.;False;12251,42;Novikovas A.;False;21;2018-08-19 Jagiellonia Białystok 2 - 1 Piast Gliwice;2018/2019
Jagiellonia Białystok - Piast Gliwice.pdf;2018-08-19;Jagiellonia Białystok 2 - 1 Piast Gliwice;0.1:40:19;0.1:0:11;0.0:30:51;0.0:29:20;Piast Gliwice;52%;0.0:30:13;0.0:14:43;0.0:15:30;115362,52;94;494;1673,3;Badia G.;False;33,68;Dziczek P.;False;12455,81;Jagiełło A.;False;14;2018-08-19 Jagiellonia Białystok 2 - 1 Piast Gliwice;2018/2019
Zagłębie Sosnowiec - Wisła Kraków.pdf;2019-04-03;Zagłębie Sosnowiec 4 - 3 Wisła Kraków;0.1:37:48;0.0:50:28;0.0:25:11;0.0:25:17;Zagłębie Sosnowiec;41%;0.0:19:3;0.0:8:56;0.0:10:7;117156,71;168;571;3539,41;Udovicić Ż.;False;34;Udovicić Ż.;False;12831,19;Udovicić Ż.;False;26;2019-04-03 Zagłębie Sosnowiec 4 - 3 Wisła Kraków;2018/2019
Zagłębie Sosnowiec - Wisła Kraków.pdf;2019-04-03;Zagłębie Sosnowiec 4 - 3 Wisła Kraków;0.1:37:48;0.0:50:28;0.0:25:11;0.0:25:17;Wisła Kraków;59%;0.0:30:18;0.0:15:37;0.0:14:41;117852,02;158;597;3278,94;Kolar M.;False;33,18;Savicević V.;False;12783,94;Kolar M.;False;24;2019-04-03 Zagłębie Sosnowiec 4 - 3 Wisła Kraków;2018/2019
Jagiellonia Białystok - Miedź Legnica.pdf;2018-08-26;Jagiellonia Białystok 2 - 3 Miedź Legnica;0.1:36:38;0.0:57:53;0.0:28:50;0.0:29:3;Jagiellonia Białystok;52%;0.0:30:20;0.0:15:20;0.0:15:0;115022,33;96;572;1837,92;Novikovas A.;False;33,08;Romanczuk T.;False;11913,7;Novikovas A.;False;18;2018-08-26 Jagiellonia Białystok 2 - 3 Miedź Legnica;2018/2019
Jagiellonia Białystok - Miedź Legnica.pdf;2018-08-26;Jagiellonia Białystok 2 - 3 Miedź Legnica;0.1:36:38;0.0:57:53;0.0:28:50;0.0:29:3;Miedź Legnica;48%;0.0:27:1;0.0:13:17;0.0:13:44;114013,18;106;541;1933,5;Ojamaa H.;False;33,82;Forsell P.;False;11723,27;Ojamaa H.;False;20;2018-08-26 Jagiellonia Białystok 2 - 3 Miedź Legnica;2018/2019
Lechia Gdańsk - Jagiellonia Białystok.pdf;2019-08-12;Lechia Gdańsk 1 - 1 Jagiellonia Białystok;0.1:37:13;0.0:58:35;0.0:29:54;0.0:28:41;Lechia Gdańsk;50%;0.0:28:20;0.0:15:25;0.0:12:55;113462,57;87;486;1552,6;Mladenović F.;False;33,67;Kubicki J.;False;12521,68;Lipski P.;False;15;2019-08-12 Lechia Gdańsk 1 - 1 Jagiellonia Białystok;2019/2020
Lechia Gdańsk - Jagiellonia Białystok.pdf;2019-08-12;Lechia Gdańsk 1 - 1 Jagiellonia Białystok;0.1:37:13;0.0:58:35;0.0:29:54;0.0:28:41;Jagiellonia Białystok;50%;0.0:29:29;0.0:14:7;0.0:15:22;117174,04;90;479;1603,5;Klimala P.;False;33,4;Romanczuk T.;False;12614,76;Prikryl T.;False;16;2019-08-12 Lechia Gdańsk 1 - 1 Jagiellonia Białystok;2019/2020
12616_filter_live_1.pdf;2021-02-26;Raków Częstochowa 1 - 0 Podbeskidzie Bielsko - Biała;0.1:36:11;0.0:56:3;0.0:30:25;0.0:25:38;Raków Częstochowa;53%;0.0:27:44;0.0:17:43;0.0:10:1;113761,79;95;545;1557,67;Tudor F.;False;32,72;Kun P.;False;11697,89;Piątkowski K.;True;14;2021-02-26 Raków Częstochowa 1 - 0 Podbeskidzie Bielsko - Biała;2020/2021
12616_filter_live_1.pdf;2021-02-26;Raków Częstochowa 1 - 0 Podbeskidzie Bielsko - Biała;0.1:36:11;0.0:56:3;0.0:30:25;0.0:25:38;Podbeskidzie Bielsko - Biała;47%;0.0:26:37;0.0:11:23;0.0:15:14;115746,08;98;553;1777,88;Marzec M.;False;32,98;Kocsis G.;False;12279,35;Modelski F.;False;16;2021-02-26 Raków Częstochowa 1 - 0 Podbeskidzie Bielsko - Biała;2020/2021
Wisła Kraków - Górnik Zabrze (2).pdf;2018-08-25;Wisła Kraków 3 - 0 Górnik Zabrze;0.1:33:56;0.0:50:6;0.0:24:18;0.0:25:48;Wisła Kraków;56%;0.0:27:14;0.0:14:34;0.0:12:40;112211,67;94;470;1882,29;Kostal M.;False;32,74;Bartkowski J.;False;11599,27;Boguski R.;False;14;2018-08-25 Wisła Kraków 3 - 0 Górnik Zabrze;2018/2019
Wisła Kraków - Górnik Zabrze (2).pdf;2018-08-25;Wisła Kraków 3 - 0 Górnik Zabrze;0.1:33:56;0.0:50:6;0.0:24:18;0.0:25:48;Górnik Zabrze;44%;0.0:22:8;0.0:9:20;0.0:12:48;113586,99;82;523;1273,44;Gryszkiewicz A.;False;32,99;Michalski K.;False;12272,89;Gryszkiewicz A.;False;21;2018-08-25 Wisła Kraków 3 - 0 Górnik Zabrze;2018/2019
12435_filter_live_1.pdf;2020-07-14;ŁKS Łódź 3 - 2 Raków Częstochowa;0.1:35:14;0.0:56:31;0.0:27:19;0.0:29:12;ŁKS Łódź;62%;0.0:34:48;0.0:18:4;0.0:16:44;110200,12;86;532;1394,18;Wolski M.;False;32,82;Rozwandowicz M.;False;11498,06;Ratajczyk A.;True;16;2020-07-14 ŁKS Łódź 3 - 2 Raków Częstochowa;2020/2021
12435_filter_live_1.pdf;2020-07-14;ŁKS Łódź 3 - 2 Raków Częstochowa;0.1:35:14;0.0:56:31;0.0:27:19;0.0:29:12;Raków Częstochowa;38%;0.0:21:19;0.0:8:57;0.0:12:22;113572,08;97;610;1756,83;Kościelny K.;False;33,17;Oziębała P.;False;11497,7;Bartl D.;False;16;2020-07-14 ŁKS Łódź 3 - 2 Raków Częstochowa;2020/2021
12535_filter_live_1.pdf;2020-11-27;Wisła Płock 0 - 1 Cracovia;0.1:35:53;0.0:54:20;0.0:26:4;0.0:28:16;Wisła Płock;54%;0.0:30:38;0.0:14:0;0.0:16:38;114836,66;94;574;1676,82;Obradović M.;False;31,85;Lesniak F.;False;11965,99;Tomasik P.;False;14;2020-11-27 Wisła Płock 0 - 1 Cracovia;2020/2021
12535_filter_live_1.pdf;2020-11-27;Wisła Płock 0 - 1 Cracovia;0.1:35:53;0.0:54:20;0.0:26:4;0.0:28:16;Cracovia;46%;0.0:23:5;0.0:11:47;0.0:11:18;113436,58;76;484;1489,4;Rodin M.;False;31,65;van Amersfoort P.;False;11366,43;van Amersfoort P.;False;11;2020-11-27 Wisła Płock 0 - 1 Cracovia;2020/2021
12352_filter_live_1.pdf;2020-03-04;Śląsk Wrocław 2 - 1 Korona Kielce;0.1:37:3;0.1:0:15;0.0:35:14;0.0:25:1;Śląsk Wrocław;50%;0.0:29:31;0.0:17:51;0.0:11:40;116337,42;85;512;1583,56;Musonda L.;False;33,64;Chrapek M.;False;12304,49;Płacheta P.;False;21;2020-03-04 Śląsk Wrocław 2 - 1 Korona Kielce;2019/2020
12352_filter_live_1.pdf;2020-03-04;Śląsk Wrocław 2 - 1 Korona Kielce;0.1:37:3;0.1:0:15;0.0:35:14;0.0:25:1;Korona Kielce;50%;0.0:29:48;0.0:17:6;0.0:12:42;114229,09;74;497;1257,35;Zalazar R.;False;31,54;Żubrowski J.;False;11753,82;Cecarić B.;False;15;2020-03-04 Śląsk Wrocław 2 - 1 Korona Kielce;2019/2020
Śląsk Wrocław - Pogoń Szczecin.pdf;2018-08-20;Śląsk Wrocław 0 - 0 Pogoń Szczecin;0.1:35:7;0.0:56:57;0.0:29:15;0.0:27:42;Śląsk Wrocław;52%;0.0:29:3;0.0:15:50;0.0:13:13;112520,81;99;487;1778,08;Cholewiak M.;False;33,47;Radecki M.;False;12416,51;Cholewiak M.;False;18;2018-08-20 Śląsk Wrocław 0 - 0 Pogoń Szczecin;2018/2019
Śląsk Wrocław - Pogoń Szczecin.pdf;2018-08-20;Śląsk Wrocław 0 - 0 Pogoń Szczecin;0.1:35:7;0.0:56:57;0.0:29:15;0.0:27:42;Pogoń Szczecin;48%;0.0:27:12;0.0:12:58;0.0:14:14;113497,74;94;496;1740,4;Stec D.;False;33,97;Frączczak A.;False;11614,49;Stec D.;False;17;2018-08-20 Śląsk Wrocław 0 - 0 Pogoń Szczecin;2018/2019
