,Date,Match Details,club,Player Name,MinsPlayed,TotalDistance(m),TopSpeed(km/h),AvgSpeed(km/h),HighIntensityActivity,Sprints(> 25.20 km/h)Dist (m),HSR(19.81-25.20 km/h)Dist (m),Distance (m)14.41-19.80km/h,7.21-14.40km/h,0.73-7.20km/h,< 0.72km/h,PDF Name,Young Player,Sprints(> 25.20 km/h) No,HSR(19.81-25.20 km/h) No,Key,season,lastName,firstName,Unnamed: 0,id,values,wages,contractexpires,nation,currentAbility,potentialAbility,position,date,aerialReach,commandofArea,communication,eccentricity,firstTouch,handling,kicking,oneonOnes,passing,punchingTendency,reflexes,rushingoutTendency,throwing,aggression,anticipation,bravery,composure,concentration,decisions,determination,flair,leadership,offtheBall,positioning,teamwork,vision,workRate,acceleration,agility,balance,jumpingReach,naturalFitness,pace,stamina,strength,freeKickTaking,penaltyTaking,technique
138,2021-02-06,Legia Warszawa 2 - 0 Raków Częstochowa,Legia Warszawa,Boruc A.,96:57,"4479,28","20,95","2,77",0,"0,00","0,00","34,49","594,91","3839,35","10,53",12596_filter_live_1.pdf,False,0,0,2021-02-06 Legia Warszawa 2 - 0 Raków Częstochowa,2020/2021,Boruc,A.,33,713854,€ 26.000,€ 4.500,2021-06-30,Poland,61,70,GK,2020-11-23,14,15,16,13,7,14,10,15,12,11,15,16,15,12,14,13,14,9,11,17,3,11,8,14,11,8,9,6,13,10,15,10,6,8,15,6,5,11
139,2020-11-02,Warta Poznań 0 - 3 Legia Warszawa,Legia Warszawa,Boruc A.,45:10,"2202,71","23,85","2,93",0,"0,00","0,00","44,30","269,01","1883,66","5,74",12495_filter_live_1.pdf,False,0,0,2020-11-02 Warta Poznań 0 - 3 Legia Warszawa,2020/2021,Boruc,A.,33,713854,€ 26.000,€ 4.500,2021-06-30,Poland,61,70,GK,2020-11-23,14,15,16,13,7,14,10,15,12,11,15,16,15,12,14,13,14,9,11,17,3,11,8,14,11,8,9,6,13,10,15,10,6,8,15,6,5,11
140,2021-01-31,Podbeskidzie Bielsko - Biała 1 - 0 Legia Warszawa,Legia Warszawa,Boruc A.,95:13,"4782,35","22,14","3,01",2,"0,00","14,78","90,55","755,56","3875,43","46,03",12564_filter_live_1.pdf,False,0,2,2021-01-31 Podbeskidzie Bielsko - Biała 1 - 0 Legia Warszawa,2020/2021,Boruc,A.,33,713854,€ 26.000,€ 4.500,2021-06-30,Poland,61,70,GK,2020-11-23,14,15,16,13,7,14,10,15,12,11,15,16,15,12,14,13,14,9,11,17,3,11,8,14,11,8,9,6,13,10,15,10,6,8,15,6,5,11
141,2021-04-11,Lech Poznań 0 - 0 Legia Warszawa,Legia Warszawa,Boruc A.,94:15,"3861,18","18,74","2,46",0,"0,00","0,00","65,17","449,83","3325,18","21,00",12662_filter_live_1.pdf,False,0,0,2021-04-11 Lech Poznań 0 - 0 Legia Warszawa,2020/2021,Boruc,A.,33,713854,€ 26.000,€ 4.500,2021-06-30,Poland,61,70,GK,2020-11-23,14,15,16,13,7,14,10,15,12,11,15,16,15,12,14,13,14,9,11,17,3,11,8,14,11,8,9,6,13,10,15,10,6,8,15,6,5,11
142,2020-09-11,Wisła Płock 0 - 1 Legia Warszawa,Legia Warszawa,Boruc A.,95:59,"3744,27","18,48","2,34",0,"0,00","0,00","18,55","532,01","3153,63","40,08",12470_filter_live_1.pdf,False,0,0,2020-09-11 Wisła Płock 0 - 1 Legia Warszawa,2020/2021,Boruc,A.,33,713854,€ 26.000,€ 4.500,2021-06-30,Poland,61,70,GK,2020-11-23,14,15,16,13,7,14,10,15,12,11,15,16,15,12,14,13,14,9,11,17,3,11,8,14,11,8,9,6,13,10,15,10,6,8,15,6,5,11
143,2020-12-18,Legia Warszawa 2 - 3 PGE FKS Stal Mielec,Legia Warszawa,Boruc A.,96:48,"4069,65","18,14","2,52",0,"0,00","0,00","41,56","493,19","3512,79","22,11",12556_filter_live_1.pdf,False,0,0,2020-12-18 Legia Warszawa 2 - 3 PGE FKS Stal Mielec,2020/2021,Boruc,A.,33,713854,€ 26.000,€ 4.500,2021-06-30,Poland,61,70,GK,2020-11-23,14,15,16,13,7,14,10,15,12,11,15,16,15,12,14,13,14,9,11,17,3,11,8,14,11,8,9,6,13,10,15,10,6,8,15,6,5,11
144,2020-09-19,Legia Warszawa 1 - 3 Górnik Zabrze,Legia Warszawa,Boruc A.,96:18,"4343,77","16,24","2,69",0,"0,00","0,00","17,36","637,85","3675,38","13,18",12475_filter_live_1.pdf,False,0,0,2020-09-19 Legia Warszawa 1 - 3 Górnik Zabrze,2020/2021,Boruc,A.,33,713854,€ 26.000,€ 4.500,2021-06-30,Poland,61,70,GK,2020-11-23,14,15,16,13,7,14,10,15,12,11,15,16,15,12,14,13,14,9,11,17,3,11,8,14,11,8,9,6,13,10,15,10,6,8,15,6,5,11
145,2020-10-21,Legia Warszawa 2 - 1 Śląsk Wrocław,Legia Warszawa,Boruc A.,95:26,"4477,25","22,13","2,81",0,"0,00","0,00","37,84","614,87","3786,27","26,92",12488_filter_live_1.pdf,False,0,0,2020-10-21 Legia Warszawa 2 - 1 Śląsk Wrocław,2020/2021,Boruc,A.,33,713854,€ 26.000,€ 4.500,2021-06-30,Poland,61,70,GK,2020-11-23,14,15,16,13,7,14,10,15,12,11,15,16,15,12,14,13,14,9,11,17,3,11,8,14,11,8,9,6,13,10,15,10,6,8,15,6,5,11
146,2021-03-21,KGHM Zagłębie Lubin 0 - 4 Legia Warszawa,Legia Warszawa,Boruc A.,93:07,"4096,76","21,75","2,64",0,"0,00","0,00","22,55","578,39","3468,37","19,79",12647_filter_live_1.pdf,False,0,0,2021-03-21 KGHM Zagłębie Lubin 0 - 4 Legia Warszawa,2020/2021,Boruc,A.,33,713854,€ 26.000,€ 4.500,2021-06-30,Poland,61,70,GK,2020-11-23,14,15,16,13,7,14,10,15,12,11,15,16,15,12,14,13,14,9,11,17,3,11,8,14,11,8,9,6,13,10,15,10,6,8,15,6,5,11
147,2021-02-27,Górnik Zabrze 1 - 2 Legia Warszawa,Legia Warszawa,Boruc A.,101:24,"4523,43","18,99","2,68",0,"0,00","0,00","26,19","678,42","3782,99","35,83",12620_filter_live_1.pdf,False,0,0,2021-02-27 Górnik Zabrze 1 - 2 Legia Warszawa,2020/2021,Boruc,A.,33,713854,€ 26.000,€ 4.500,2021-06-30,Poland,61,70,GK,2020-11-23,14,15,16,13,7,14,10,15,12,11,15,16,15,12,14,13,14,9,11,17,3,11,8,14,11,8,9,6,13,10,15,10,6,8,15,6,5,11
148,2020-11-08,Legia Warszawa 2 - 1 Lech Poznań,Legia Warszawa,Boruc A.,94:43,"4526,70","20,75","2,87",0,"0,00","0,00","85,52","823,99","3604,96","12,23",12516_filter_live_1.pdf,False,0,0,2020-11-08 Legia Warszawa 2 - 1 Lech Poznań,2020/2021,Boruc,A.,33,713854,€ 26.000,€ 4.500,2021-06-30,Poland,61,70,GK,2020-11-23,14,15,16,13,7,14,10,15,12,11,15,16,15,12,14,13,14,9,11,17,3,11,8,14,11,8,9,6,13,10,15,10,6,8,15,6,5,11
149,2021-04-21,Piast Gliwice 0 - 1 Legia Warszawa,Legia Warszawa,Boruc A.,93:16,"3869,33","19,70","2,49",0,"0,00","0,00","67,07","492,97","3294,23","15,06",12687_filter_live_1.pdf,False,0,0,2021-04-21 Piast Gliwice 0 - 1 Legia Warszawa,2020/2021,Boruc,A.,33,713854,€ 26.000,€ 4.500,2021-06-30,Poland,61,70,GK,2020-11-23,14,15,16,13,7,14,10,15,12,11,15,16,15,12,14,13,14,9,11,17,3,11,8,14,11,8,9,6,13,10,15,10,6,8,15,6,5,11
150,2020-10-18,Legia Warszawa 2 - 1 KGHM Zagłębie Lubin,Legia Warszawa,Boruc A.,93:11,"4101,04","20,51","2,64",0,"0,00","0,00","106,42","415,50","3559,37","19,75",12501_filter_live_1.pdf,False,0,0,2020-10-18 Legia Warszawa 2 - 1 KGHM Zagłębie Lubin,2020/2021,Boruc,A.,33,713854,€ 26.000,€ 4.500,2021-06-30,Poland,61,70,GK,2020-11-23,14,15,16,13,7,14,10,15,12,11,15,16,15,12,14,13,14,9,11,17,3,11,8,14,11,8,9,6,13,10,15,10,6,8,15,6,5,11
151,2020-12-12,Wisła Kraków 1 - 2 Legia Warszawa,Legia Warszawa,Boruc A.,95:15,"4255,13","20,29","2,68",0,"0,00","0,00","64,62","652,02","3501,19","37,30",12551_filter_live_1.pdf,False,0,0,2020-12-12 Wisła Kraków 1 - 2 Legia Warszawa,2020/2021,Boruc,A.,33,713854,€ 26.000,€ 4.500,2021-06-30,Poland,61,70,GK,2020-11-23,14,15,16,13,7,14,10,15,12,11,15,16,15,12,14,13,14,9,11,17,3,11,8,14,11,8,9,6,13,10,15,10,6,8,15,6,5,11
152,2020-08-29,Legia Warszawa 1 - 2 Jagiellonia Białystok,Legia Warszawa,Boruc A.,100:50,"3617,49","22,95","2,15",0,"0,00","0,00","58,40","497,94","2340,92","713,39",12461_filter_live_1.pdf,False,0,0,2020-08-29 Legia Warszawa 1 - 2 Jagiellonia Białystok,2020/2021,Boruc,A.,33,713854,€ 26.000,€ 4.500,2021-06-30,Poland,61,70,GK,2020-11-23,14,15,16,13,7,14,10,15,12,11,15,16,15,12,14,13,14,9,11,17,3,11,8,14,11,8,9,6,13,10,15,10,6,8,15,6,5,11
153,2020-11-29,Legia Warszawa 2 - 2 Piast Gliwice,Legia Warszawa,Boruc A.,97:13,"3988,99","19,09","2,46",0,"0,00","0,00","28,82","508,91","3436,19","15,07",12531_filter_live_1.pdf,False,0,0,2020-11-29 Legia Warszawa 2 - 2 Piast Gliwice,2020/2021,Boruc,A.,33,713854,€ 26.000,€ 4.500,2021-06-30,Poland,61,70,GK,2020-11-23,14,15,16,13,7,14,10,15,12,11,15,16,15,12,14,13,14,9,11,17,3,11,8,14,11,8,9,6,13,10,15,10,6,8,15,6,5,11
154,2020-12-05,Legia Warszawa 2 - 0 Lechia Gdańsk,Legia Warszawa,Boruc A.,96:39,"3976,31","23,38","2,47",0,"0,00","0,00","60,21","555,71","3334,00","14,48",12539_filter_live_1.pdf,False,0,0,2020-12-05 Legia Warszawa 2 - 0 Lechia Gdańsk,2020/2021,Boruc,A.,33,713854,€ 26.000,€ 4.500,2021-06-30,Poland,61,70,GK,2020-11-23,14,15,16,13,7,14,10,15,12,11,15,16,15,12,14,13,14,9,11,17,3,11,8,14,11,8,9,6,13,10,15,10,6,8,15,6,5,11
155,2021-04-25,Lechia Gdańsk 0 - 1 Legia Warszawa,Legia Warszawa,Boruc A.,96:52,"4143,62","20,38","2,57",0,"0,00","0,00","62,59","571,17","3482,38","27,48",12695_filter_live_1.pdf,False,0,0,2021-04-25 Lechia Gdańsk 0 - 1 Legia Warszawa,2020/2021,Boruc,A.,33,713854,€ 26.000,€ 4.500,2021-06-30,Poland,61,70,GK,2020-11-23,14,15,16,13,7,14,10,15,12,11,15,16,15,12,14,13,14,9,11,17,3,11,8,14,11,8,9,6,13,10,15,10,6,8,15,6,5,11
156,2021-03-07,Śląsk Wrocław 0 - 1 Legia Warszawa,Legia Warszawa,Boruc A.,97:30,"4251,43","20,25","2,61",0,"0,00","0,00","61,35","380,66","3772,87","36,55",12624_filter_live_1.pdf,False,0,0,2021-03-07 Śląsk Wrocław 0 - 1 Legia Warszawa,2020/2021,Boruc,A.,33,713854,€ 26.000,€ 4.500,2021-06-30,Poland,61,70,GK,2020-11-23,14,15,16,13,7,14,10,15,12,11,15,16,15,12,14,13,14,9,11,17,3,11,8,14,11,8,9,6,13,10,15,10,6,8,15,6,5,11
157,2021-04-18,Legia Warszawa 0 - 0 Cracovia,Legia Warszawa,Boruc A.,95:14,"3729,17","24,00","2,35",3,"0,00","41,32","110,79","598,13","2931,80","47,13",12679_filter_live_1.pdf,False,0,3,2021-04-18 Legia Warszawa 0 - 0 Cracovia,2020/2021,Boruc,A.,33,713854,€ 26.000,€ 4.500,2021-06-30,Poland,61,70,GK,2020-11-23,14,15,16,13,7,14,10,15,12,11,15,16,15,12,14,13,14,9,11,17,3,11,8,14,11,8,9,6,13,10,15,10,6,8,15,6,5,11
158,2020-10-24,Pogoń Szczecin 0 - 0 Legia Warszawa,Legia Warszawa,Boruc A.,98:30,"4553,94","23,08","2,77",0,"0,00","0,00","78,58","652,33","3775,50","35,61",12508_filter_live_1.pdf,False,0,0,2020-10-24 Pogoń Szczecin 0 - 0 Legia Warszawa,2020/2021,Boruc,A.,33,713854,€ 26.000,€ 4.500,2021-06-30,Poland,61,70,GK,2020-11-23,14,15,16,13,7,14,10,15,12,11,15,16,15,12,14,13,14,9,11,17,3,11,8,14,11,8,9,6,13,10,15,10,6,8,15,6,5,11
159,2020-08-22,Raków Częstochowa 1 - 2 Legia Warszawa,Legia Warszawa,Boruc A.,99:08,"4205,41","25,32","2,55",3,"0,00","34,03","60,73","701,40","3302,12","107,13",12452_filter_live_1.pdf,False,0,3,2020-08-22 Raków Częstochowa 1 - 2 Legia Warszawa,2020/2021,Boruc,A.,33,713854,€ 26.000,€ 4.500,2021-06-30,Poland,61,70,GK,2020-11-23,14,15,16,13,7,14,10,15,12,11,15,16,15,12,14,13,14,9,11,17,3,11,8,14,11,8,9,6,13,10,15,10,6,8,15,6,5,11
160,2021-04-03,Legia Warszawa 4 - 2 Pogoń Szczecin,Legia Warszawa,Boruc A.,95:19,"3896,66","21,87","2,45",0,"0,00","0,00","69,21","374,33","3431,34","21,78",12650_filter_live_1.pdf,False,0,0,2021-04-03 Legia Warszawa 4 - 2 Pogoń Szczecin,2020/2021,Boruc,A.,33,713854,€ 26.000,€ 4.500,2021-06-30,Poland,61,70,GK,2020-11-23,14,15,16,13,7,14,10,15,12,11,15,16,15,12,14,13,14,9,11,17,3,11,8,14,11,8,9,6,13,10,15,10,6,8,15,6,5,11
161,2021-03-13,Legia Warszawa 3 - 2 Warta Poznań,Warta Poznań,Lis A.,94:15,"3981,46","23,72","2,53",2,"0,00","15,93","100,12","826,75","3015,23","23,43",12636_filter_live_1.pdf,False,0,2,2021-03-13 Legia Warszawa 3 - 2 Warta Poznań,2020/2021,Lis,A.,55,96010249,€ 16.500,€ 450,2021-06-30,Poland,52,53,GK,2020-11-23,14,13,12,11,9,11,13,12,7,13,12,13,12,7,12,12,12,13,10,12,2,6,2,11,12,11,9,10,12,12,16,12,10,11,14,7,4,7
162,2020-08-23,Warta Poznań 0 - 1 Lechia Gdańsk,Warta Poznań,Lis A.,94:24,"4282,09","24,83","2,72",2,"0,00","19,98","130,27","847,89","3212,89","71,06",12454_filter_live_1.pdf,False,0,2,2020-08-23 Warta Poznań 0 - 1 Lechia Gdańsk,2020/2021,Lis,A.,55,96010249,€ 16.500,€ 450,2021-06-30,Poland,52,53,GK,2020-11-23,14,13,12,11,9,11,13,12,7,13,12,13,12,7,12,12,12,13,10,12,2,6,2,11,12,11,9,10,12,12,16,12,10,11,14,7,4,7
163,2020-11-02,Warta Poznań 0 - 3 Legia Warszawa,Warta Poznań,Lis A.,90:28,"3506,97","21,41","2,33",0,"0,00","0,00","40,43","616,45","2815,21","26,89",12495_filter_live_1.pdf,False,0,0,2020-11-02 Warta Poznań 0 - 3 Legia Warszawa,2020/2021,Lis,A.,55,96010249,€ 16.500,€ 450,2021-06-30,Poland,52,53,GK,2020-11-23,14,13,12,11,9,11,13,12,7,13,12,13,12,7,12,12,12,13,10,12,2,6,2,11,12,11,9,10,12,12,16,12,10,11,14,7,4,7
164,2021-02-05,Lechia Gdańsk 1 - 1 Warta Poznań,Warta Poznań,Lis A.,95:22,"4241,32","23,98","2,67",2,"0,00","20,88","69,89","881,10","3226,57","42,88",12592_filter_live_1.pdf,False,0,2,2021-02-05 Lechia Gdańsk 1 - 1 Warta Poznań,2020/2021,Lis,A.,55,96010249,€ 16.500,€ 450,2021-06-30,Poland,52,53,GK,2020-11-23,14,13,12,11,9,11,13,12,7,13,12,13,12,7,12,12,12,13,10,12,2,6,2,11,12,11,9,10,12,12,16,12,10,11,14,7,4,7
165,2021-05-09,Warta Poznań 2 - 3 Śląsk Wrocław,Warta Poznań,Lis A.,94:01,"3626,03","20,91","2,31",0,"0,00","0,00","62,74","675,06","2757,77","123,72",12711_filter_live_1.pdf,False,0,0,2021-05-09 Warta Poznań 2 - 3 Śląsk Wrocław,2020/2021,Lis,A.,55,96010249,€ 16.500,€ 450,2021-06-30,Poland,52,53,GK,2020-11-23,14,13,12,11,9,11,13,12,7,13,12,13,12,7,12,12,12,13,10,12,2,6,2,11,12,11,9,10,12,12,16,12,10,11,14,7,4,7
166,2021-04-25,Warta Poznań 2 - 0 Jagiellonia Białystok,Warta Poznań,Lis A.,95:17,"4411,76","23,04","2,78",6,"0,00","43,02","147,92","910,12","3195,46","115,24",12693_filter_live_1.pdf,False,0,6,2021-04-25 Warta Poznań 2 - 0 Jagiellonia Białystok,2020/2021,Lis,A.,55,96010249,€ 16.500,€ 450,2021-06-30,Poland,52,53,GK,2020-11-23,14,13,12,11,9,11,13,12,7,13,12,13,12,7,12,12,12,13,10,12,2,6,2,11,12,11,9,10,12,12,16,12,10,11,14,7,4,7
167,2021-02-26,Warta Poznań 1 - 2 Lech Poznań,Warta Poznań,Lis A.,97:25,"4468,69","29,34","2,75",3,"0,00","23,41","64,59","698,56","3483,01","199,12",12617_filter_live_1.pdf,False,0,3,2021-02-26 Warta Poznań 1 - 2 Lech Poznań,2020/2021,Lis,A.,55,96010249,€ 16.500,€ 450,2021-06-30,Poland,52,53,GK,2020-11-23,14,13,12,11,9,11,13,12,7,13,12,13,12,7,12,12,12,13,10,12,2,6,2,11,12,11,9,10,12,12,16,12,10,11,14,7,4,7
168,2020-08-28,KGHM Zagłębie Lubin 1 - 0 Warta Poznań,Warta Poznań,Lis A.,93:10,"4372,57","24,25","2,82",5,"0,00","43,43","72,84","812,79","3357,70","85,81",12457_filter_live_1.pdf,False,0,5,2020-08-28 KGHM Zagłębie Lubin 1 - 0 Warta Poznań,2020/2021,Lis,A.,55,96010249,€ 16.500,€ 450,2021-06-30,Poland,52,53,GK,2020-11-23,14,13,12,11,9,11,13,12,7,13,12,13,12,7,12,12,12,13,10,12,2,6,2,11,12,11,9,10,12,12,16,12,10,11,14,7,4,7
169,2021-03-21,Warta Poznań 2 - 0 Podbeskidzie Bielsko - Biała,Warta Poznań,Lis A.,95:40,"4443,80","28,16","2,79",4,"6,03","46,98","234,83","1172,45","2902,82","80,69",12645_filter_live_1.pdf,False,1,3,2021-03-21 Warta Poznań 2 - 0 Podbeskidzie Bielsko - Biała,2020/2021,Lis,A.,55,96010249,€ 16.500,€ 450,2021-06-30,Poland,52,53,GK,2020-11-23,14,13,12,11,9,11,13,12,7,13,12,13,12,7,12,12,12,13,10,12,2,6,2,11,12,11,9,10,12,12,16,12,10,11,14,7,4,7
170,2021-01-30,Warta Poznań 1 - 0 Cracovia,Warta Poznań,Lis A.,98:39,"4579,12","24,69","2,79",0,"0,00","0,00","42,47","1025,74","3420,74","84,64",12568_filter_live_1.pdf,False,0,0,2021-01-30 Warta Poznań 1 - 0 Cracovia,2020/2021,Lis,A.,55,96010249,€ 16.500,€ 450,2021-06-30,Poland,52,53,GK,2020-11-23,14,13,12,11,9,11,13,12,7,13,12,13,12,7,12,12,12,13,10,12,2,6,2,11,12,11,9,10,12,12,16,12,10,11,14,7,4,7
171,2021-04-05,Górnik Zabrze 1 - 2 Warta Poznań,Warta Poznań,Lis A.,95:17,"4342,50","25,48","2,73",4,"0,00","41,57","81,78","743,28","3451,65","24,22",12652_filter_live_1.pdf,False,0,4,2021-04-05 Górnik Zabrze 1 - 2 Warta Poznań,2020/2021,Lis,A.,55,96010249,€ 16.500,€ 450,2021-06-30,Poland,52,53,GK,2020-11-23,14,13,12,11,9,11,13,12,7,13,12,13,12,7,12,12,12,13,10,12,2,6,2,11,12,11,9,10,12,12,16,12,10,11,14,7,4,7
172,2020-09-20,Lech Poznań 1 - 0 Warta Poznań,Warta Poznań,Lis A.,95:45,"4588,03","23,31","2,87",3,"0,00","22,57","104,69","910,63","3526,63","23,51",12480_filter_live_1.pdf,False,0,3,2020-09-20 Lech Poznań 1 - 0 Warta Poznań,2020/2021,Lis,A.,55,96010249,€ 16.500,€ 450,2021-06-30,Poland,52,53,GK,2020-11-23,14,13,12,11,9,11,13,12,7,13,12,13,12,7,12,12,12,13,10,12,2,6,2,11,12,11,9,10,12,12,16,12,10,11,14,7,4,7
173,2020-09-12,Warta Poznań 0 - 0 Piast Gliwice,Warta Poznań,Lis A.,93:50,"4438,90","27,64","2,84",4,"15,88","20,43","32,67","746,62","3505,69","117,61",12472_filter_live_1.pdf,False,1,3,2020-09-12 Warta Poznań 0 - 0 Piast Gliwice,2020/2021,Lis,A.,55,96010249,€ 16.500,€ 450,2021-06-30,Poland,52,53,GK,2020-11-23,14,13,12,11,9,11,13,12,7,13,12,13,12,7,12,12,12,13,10,12,2,6,2,11,12,11,9,10,12,12,16,12,10,11,14,7,4,7
174,2021-04-17,Wisła Kraków 0 - 1 Warta Poznań,Warta Poznań,Lis A.,97:45,"3707,82","20,91","2,28",0,"0,00","0,00","90,31","811,16","2755,72","41,61",12676_filter_live_1.pdf,False,0,0,2021-04-17 Wisła Kraków 0 - 1 Warta Poznań,2020/2021,Lis,A.,55,96010249,€ 16.500,€ 450,2021-06-30,Poland,52,53,GK,2020-11-23,14,13,12,11,9,11,13,12,7,13,12,13,12,7,12,12,12,13,10,12,2,6,2,11,12,11,9,10,12,12,16,12,10,11,14,7,4,7
175,2021-02-22,Piast Gliwice 0 - 1 Warta Poznań,Warta Poznań,Lis A.,95:08,"3781,37","21,30","2,38",0,"0,00","0,00","40,49","512,08","3198,70","23,14",12615_filter_live_1.pdf,False,0,0,2021-02-22 Piast Gliwice 0 - 1 Warta Poznań,2020/2021,Lis,A.,55,96010249,€ 16.500,€ 450,2021-06-30,Poland,52,53,GK,2020-11-23,14,13,12,11,9,11,13,12,7,13,12,13,12,7,12,12,12,13,10,12,2,6,2,11,12,11,9,10,12,12,16,12,10,11,14,7,4,7
176,2021-02-15,Warta Poznań 1 - 0 KGHM Zagłębie Lubin,Warta Poznań,Lis A.,99:11,"4370,10","28,27","2,64",4,"9,29","26,49","113,90","908,65","3123,06","188,71",12606_filter_live_1.pdf,False,1,3,2021-02-15 Warta Poznań 1 - 0 KGHM Zagłębie Lubin,2020/2021,Lis,A.,55,96010249,€ 16.500,€ 450,2021-06-30,Poland,52,53,GK,2020-11-23,14,13,12,11,9,11,13,12,7,13,12,13,12,7,12,12,12,13,10,12,2,6,2,11,12,11,9,10,12,12,16,12,10,11,14,7,4,7
177,2020-10-26,Warta Poznań 0 - 1 Górnik Zabrze,Warta Poznań,Lis A.,95:28,"5343,05","24,40","3,36",4,"0,00","49,37","129,68","1022,54","4067,42","74,04",12512_filter_live_1.pdf,False,0,4,2020-10-26 Warta Poznań 0 - 1 Górnik Zabrze,2020/2021,Lis,A.,55,96010249,€ 16.500,€ 450,2021-06-30,Poland,52,53,GK,2020-11-23,14,13,12,11,9,11,13,12,7,13,12,13,12,7,12,12,12,13,10,12,2,6,2,11,12,11,9,10,12,12,16,12,10,11,14,7,4,7
178,2020-12-12,Warta Poznań 1 - 2 Pogoń Szczecin,Warta Poznań,Lis A.,94:52,"4395,33","24,04","2,78",3,"0,00","63,60","164,55","1102,19","2995,37","69,62",12552_filter_live_1.pdf,False,0,3,2020-12-12 Warta Poznań 1 - 2 Pogoń Szczecin,2020/2021,Lis,A.,55,96010249,€ 16.500,€ 450,2021-06-30,Poland,52,53,GK,2020-11-23,14,13,12,11,9,11,13,12,7,13,12,13,12,7,12,12,12,13,10,12,2,6,2,11,12,11,9,10,12,12,16,12,10,11,14,7,4,7
179,2021-03-08,Warta Poznań 2 - 0 Wisła Płock,Warta Poznań,Lis A.,95:27,"4374,02","29,12","2,75",8,"0,00","80,34","209,96","1009,95","2935,23","138,54",12631_filter_live_1.pdf,False,0,8,2021-03-08 Warta Poznań 2 - 0 Wisła Płock,2020/2021,Lis,A.,55,96010249,€ 16.500,€ 450,2021-06-30,Poland,52,53,GK,2020-11-23,14,13,12,11,9,11,13,12,7,13,12,13,12,7,12,12,12,13,10,12,2,6,2,11,12,11,9,10,12,12,16,12,10,11,14,7,4,7
180,2020-09-25,Wisła Płock 1 - 3 Warta Poznań,Warta Poznań,Lis A.,94:17,"4806,07","28,31","3,06",3,"9,54","13,36","175,17","851,87","3667,40","88,73",12481_filter_live_1.pdf,False,1,2,2020-09-25 Wisła Płock 1 - 3 Warta Poznań,2020/2021,Lis,A.,55,96010249,€ 16.500,€ 450,2021-06-30,Poland,52,53,GK,2020-11-23,14,13,12,11,9,11,13,12,7,13,12,13,12,7,12,12,12,13,10,12,2,6,2,11,12,11,9,10,12,12,16,12,10,11,14,7,4,7
181,2021-05-01,Pogoń Szczecin 1 - 1 Warta Poznań,Warta Poznań,Lis A.,96:21,"4396,82","25,54","2,74",0,"0,00","0,00","59,13","817,06","3447,27","51,08",12703_filter_live_1.pdf,False,0,0,2021-05-01 Pogoń Szczecin 1 - 1 Warta Poznań,2020/2021,Lis,A.,55,96010249,€ 16.500,€ 450,2021-06-30,Poland,52,53,GK,2020-11-23,14,13,12,11,9,11,13,12,7,13,12,13,12,7,12,12,12,13,10,12,2,6,2,11,12,11,9,10,12,12,16,12,10,11,14,7,4,7
182,2020-12-17,Śląsk Wrocław 2 - 1 Warta Poznań,Warta Poznań,Lis A.,96:15,"3710,12","22,06","2,31",3,"0,00","28,74","139,98","735,43","2777,00","28,97",12560_filter_live_1.pdf,False,0,3,2020-12-17 Śląsk Wrocław 2 - 1 Warta Poznań,2020/2021,Lis,A.,55,96010249,€ 16.500,€ 450,2021-06-30,Poland,52,53,GK,2020-11-23,14,13,12,11,9,11,13,12,7,13,12,13,12,7,12,12,12,13,10,12,2,6,2,11,12,11,9,10,12,12,16,12,10,11,14,7,4,7
183,2021-04-20,Warta Poznań 0 - 2 Raków Częstochowa,Warta Poznań,Lis A.,94:40,"4312,77","29,79","2,73",10,"20,92","57,20","173,58","772,51","3053,82","234,74",12681_filter_live_1.pdf,False,3,7,2021-04-20 Warta Poznań 0 - 2 Raków Częstochowa,2020/2021,Lis,A.,55,96010249,€ 16.500,€ 450,2021-06-30,Poland,52,53,GK,2020-11-23,14,13,12,11,9,11,13,12,7,13,12,13,12,7,12,12,12,13,10,12,2,6,2,11,12,11,9,10,12,12,16,12,10,11,14,7,4,7
184,2021-04-10,Warta Poznań 0 - 0 PGE FKS Stal Mielec,Warta Poznań,Lis A.,95:49,"4460,95","24,55","2,79",2,"0,00","20,07","62,06","912,55","3405,06","61,21",12659_filter_live_1.pdf,False,0,2,2021-04-10 Warta Poznań 0 - 0 PGE FKS Stal Mielec,2020/2021,Lis,A.,55,96010249,€ 16.500,€ 450,2021-06-30,Poland,52,53,GK,2020-11-23,14,13,12,11,9,11,13,12,7,13,12,13,12,7,12,12,12,13,10,12,2,6,2,11,12,11,9,10,12,12,16,12,10,11,14,7,4,7
185,2020-08-23,Warta Poznań 0 - 1 Lechia Gdańsk,Lechia Gdańsk,Kuciak D.,94:24,"4950,60","22,73","3,15",0,"0,00","0,00","247,91","889,92","3617,31","176,16",12454_filter_live_1.pdf,False,0,0,2020-08-23 Warta Poznań 0 - 1 Lechia Gdańsk,2020/2021,Kuciak,D.,39,7560127,€ 70.000,€ 4.600,2022-06-30,Slovakia,61,62,GK,2020-11-23,14,14,14,9,9,15,8,14,7,10,16,14,13,8,13,14,12,13,11,16,6,11,5,13,13,4,14,8,11,14,16,13,8,6,13,7,3,7
